,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,6.65529308111717,-35.89165115949846,-42.64692539101177,-52.34327622020908,-70.34751094242075,-135.3294310455587,-198.41440697044365,-125.38484766793314,-58.95822149265606,-5.507604819892278,-151.0100184654873,-85.14391804067252,25.393108691652237,11.974828300086783,-77.32250859994069
1,6.386767619596389,-36.52342735698527,-41.43083999858196,-50.30773990032724,-66.84843180728244,-137.7587361344645,-200.33291541100886,-126.84183087312532,-60.8135637298397,-5.5695662837484665,-154.16685566819285,-86.15065850484656,26.87035442566148,12.064465249687053,-78.28358862062083
2,6.683493525705608,-37.76946131178981,-42.99857167137863,-51.06649745222525,-64.55275145930933,-139.07735313858268,-201.7088940129661,-127.92719272425437,-59.687636033223086,-5.409206599663348,-153.95408197390202,-88.8266858635683,27.38609153920831,11.971037284900623,-78.40882405278862
3,6.5572347803383,-37.35071158431589,-44.38781978102233,-53.51001486749892,-70.59723018460801,-134.05896425412607,-199.49188333411,-126.49105114931056,-60.18115238511136,-5.946832415135273,-151.1704240112648,-84.9729495618847,25.929903731877477,12.502606146753898,-78.55213468907577
4,8.182317521073395,-31.603424360272058,-36.074812761732105,-45.09625315429914,-60.01332362391977,-113.651959177372,-169.08314050045834,-107.01965209831008,-50.60597924363482,-5.100371754646223,-126.97511913395093,-71.1927176288735,19.47627916658352,12.015003413051296,-63.469827771536714
5,7.737916521062754,-30.350656796203012,-34.1534240405917,-43.53184317400749,-62.438201565690136,-113.58924694534215,-168.73804691928643,-107.19763560748832,-48.91356148130549,-6.183194307089584,-126.03084699978778,-69.06134436408963,18.455133106144537,13.798278406278316,-64.02241063907071
6,5.527669934564288,-36.726137580617824,-42.52832156407848,-51.81199450168826,-72.54458771523818,-138.76067448082728,-201.94364359334446,-128.65470780570087,-57.881409448008306,-6.154669225003935,-153.52938793502054,-86.42543815891065,24.72903517007828,12.656945942796154,-79.75841158455765
7,5.650078201484721,-36.425095546024025,-41.49732259258605,-50.8918184700084,-69.10959845415636,-138.84649049797446,-200.88070183892535,-127.89763619522722,-59.00226068899577,-6.922623514887184,-152.14250237159072,-84.64952436641678,23.581859422299686,12.794630263707614,-78.04821857796502
8,5.996074560996217,-35.19501371898917,-39.997752767309805,-49.86199217051926,-68.75736685930788,-141.7252553383923,-203.86430580053297,-128.92333654333905,-61.331125876207054,-6.781674045483997,-155.95852377392848,-88.36219486253152,27.865223404523107,13.516607180576838,-80.16904028908885
9,5.655998015608143,-34.64372803627966,-39.87581824584537,-49.88581704913141,-70.34666783394378,-140.60641337799035,-202.98760857801554,-128.53106994271948,-61.06675239653815,-7.109338836858478,-154.1093255915114,-86.96313359854685,26.78651124325976,13.726457031076581,-79.19024451268842
10,7.809973879942672,-34.15349450701037,-40.62298684560227,-48.673202479570115,-59.86221742599071,-115.28994137724168,-173.55040145992365,-109.45023963424616,-54.06012227313253,-3.0511708783333926,-134.77349942155539,-74.20187512431337,25.14345857625343,11.454166390418218,-69.30411339173823
11,7.379829112617749,-32.07392746307195,-33.81117934363553,-42.62023063263903,-55.60412931984622,-118.78775926334123,-174.26041836215916,-110.19256488573198,-51.82495689299603,-3.4565813861288115,-132.24420730456328,-73.32905647463515,22.67210981420577,10.990109382628352,-69.04053762104239
