,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,5.555026190339201,-36.43044474843053,-40.936409600857765,-49.626585337681824,-71.18462999344321,-138.0637209881869,-201.73525260963248,-127.97584246228223,-61.386505966561685,-5.503552755061698,-154.85752260630895,-86.37164154264202,27.065534297261863,11.92369657522362,-79.31718644561778
1,5.876485212209731,-35.98941902886184,-41.010164057093526,-49.24390451152062,-72.96808498087562,-137.33458224916006,-199.4130469949051,-126.49893774340309,-59.98171705738756,-5.532078165789443,-152.97529259151025,-86.03891037010848,26.87734275134626,11.879579496625217,-77.45422958624738
2,6.46306555352445,-35.831185426901676,-42.06743423559369,-52.660977778403584,-70.45781918853116,-132.6080789654626,-197.97343198341184,-125.17707986672646,-60.51525687596702,-5.344082974050058,-150.67142159295005,-83.55762170802187,25.792167479040323,11.93998262802428,-77.77959069498095
3,6.986407182465752,-36.13076579999882,-42.41634091170357,-52.7614178800673,-68.04236885040815,-136.6286967053549,-200.4305486203861,-126.62341084801133,-59.42281658490896,-5.022732132863164,-152.83618029374895,-86.64502351366473,26.57262689286156,11.88602544114769,-78.11817386635525
4,7.4287208419864665,-34.129038291148056,-42.14204121734627,-52.22354534983911,-68.91466937095264,-127.45374643798444,-188.60399213058574,-118.72377093870095,-51.17744222986971,-3.6684640724617807,-141.73209132580948,-82.8572652784353,24.260972624266667,10.651439025277744,-74.30702505576895
5,6.828356083263716,-34.99868279780622,-40.31026325058257,-48.10012809656792,-65.37631247764116,-127.29269638229174,-188.00027961382938,-116.48895363661784,-55.779210176860346,-4.371034792430848,-144.59121084318045,-81.04728554002047,26.001344571033815,11.448831701792226,-74.05200726850924
6,6.69008025287981,-36.672808407839455,-45.824981416493,-54.957597102445895,-66.34751496145594,-128.04791454413547,-193.08434854857964,-119.73100935170217,-57.381836237539765,-4.0267758368923925,-146.15701621025107,-84.96241369996355,25.557701051174778,12.44827886634179,-76.424034596091
7,6.620278954646539,-33.83003425010724,-37.37784957809654,-45.95442117575868,-68.83790430500945,-131.19126634882375,-191.19578043614834,-118.95538812666281,-56.359354954843425,-5.152711868520453,-145.49635428387586,-82.10191611350157,25.784691624999123,13.242806254965664,-74.83784814309688
8,5.687066206515765,-37.83930635296999,-44.49374717218528,-53.97477247039826,-74.78415382047247,-141.18450957971316,-208.68520570748603,-129.80255577879092,-63.66845189190696,-6.308793406945395,-158.64818710137632,-88.3760926565624,27.2325057749633,13.011754862527653,-80.75027980700587
9,6.338969497026855,-38.14459008567253,-47.53009555560857,-57.8767791132514,-74.06323999254865,-140.42621380620318,-208.7622663401078,-129.87498643506424,-59.607544162491735,-5.490370961469294,-156.14556462833002,-90.21996539650546,25.643476243665067,12.898473843266718,-80.61347609105401
10,7.0488601863820115,-36.46540178072898,-42.232425909953555,-52.30811988945551,-69.56630946853512,-139.67986171281254,-203.6367731235948,-129.13176767876732,-60.56272721314943,-5.130038593289653,-154.85336426259727,-88.56886039320224,26.6682121279939,11.369232637705288,-79.22494369946902
11,7.374825728750127,-38.048471910063945,-47.88492638299854,-58.800339094478964,-67.81268212623506,-137.25079629846536,-204.6543361298888,-129.55804406117795,-59.44424154802798,-3.966059673226025,-154.45713220899623,-90.78241987710645,26.2323164809759,10.74723863191192,-81.35376251022302
12,7.405798546260327,-36.923313290237274,-42.9593701067789,-51.381977841346234,-62.30059836495091,-133.3293510502178,-194.0753205958604,-123.92136134744665,-57.359435258295456,-5.061497767827903,-147.11180447120242,-85.11062551317148,25.03018248947881,10.653050324400635,-76.29014583927994
13,5.787741431707857,-36.081943587983645,-42.357533528408496,-51.13789860309521,-71.43482180492046,-130.95728269286124,-193.57265598841667,-123.58705700884813,-58.16349131162462,-4.4255691113200895,-147.1858537531845,-84.49343727318951,25.808026374471954,10.393391307646333,-77.34926432120008
14,5.47745770501645,-37.42474473851398,-43.857356942673455,-51.54390927919109,-72.37524065773009,-137.56052515994037,-200.68973898890303,-128.35970419857097,-59.45968897249361,-4.180926905281442,-153.2308385001937,-90.08390650752075,27.097703991309313,10.407918166284682,-78.23240124920864
15,6.8263165234245395,-35.31273953052116,-41.66826020799751,-50.50102610368385,-67.24659916383287,-139.5574885497896,-199.45608128724717,-127.37708534003113,-57.4374622875567,-4.990433042131058,-152.4861885611347,-88.1409307106279,26.27465259200033,12.539688783577592,-77.79792471661187
