,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,5.926297857597613,-35.87421899014878,-41.47396369827117,-50.8172748578492,-73.00693934994004,-136.62989413663968,-199.95727411359425,-126.77023855452002,-58.07534626500924,-5.06756991856951,-151.43145464223778,-86.56589677401162,25.51806385739873,11.622804101515072,-78.17152888053444
1,6.8681199811564,-35.77084101530357,-43.62475779908469,-53.16259169011192,-70.32149823321303,-137.66206934268962,-199.97880880274386,-126.2084936280026,-58.77138558763173,-5.064791304921655,-153.4221998835488,-87.16863092135935,26.809821567600054,12.020412146885343,-78.5882241907689
2,6.88339067950025,-36.31062161240619,-43.31087919574843,-54.09416573402621,-70.05704527478247,-136.01370017569664,-200.71348054314927,-126.71254065771575,-60.42165892749176,-4.545746906573983,-154.90357199228544,-86.27975777737852,27.579256076541835,12.605516541998686,-78.61252599589716
3,6.992678728029946,-34.93730589177757,-40.478577884977184,-51.637353163625875,-73.04079213506284,-137.52300210706485,-200.4669386692754,-126.64468435647842,-57.844090828227614,-4.41969083812832,-153.02211173458699,-86.41290323519108,26.664534917849185,12.194805658916321,-79.06778090899623
4,6.5984122289073595,-37.46066317952807,-46.86762276782701,-57.67842006142011,-73.40282252971865,-142.2075648530404,-209.88188157238866,-132.10743443644324,-60.48192533212987,-4.882811352709553,-159.16650752216117,-91.46340653460346,26.621885482645634,11.852728969335821,-83.13433938784812
5,6.278112877742644,-37.53727405397029,-45.58188353362075,-54.94949781902037,-71.407297171723,-144.35393870356216,-209.28274028527215,-131.9123019850472,-61.93552682764804,-3.5179141008844184,-160.48266384904363,-93.06465664325222,28.44738736833037,12.151675556400942,-81.28599793057126
6,7.10947998494208,-32.590666136816424,-36.61095557045451,-44.584372874119616,-64.24388999963705,-125.98567613378694,-182.2076782525922,-114.94976795111053,-52.790542300975964,-3.385829068659369,-138.86666215063462,-78.6018947995208,24.45184308042486,10.324446467658834,-70.66946607896837
7,7.243546112082861,-33.69005403925625,-40.001783094563926,-48.989198484335326,-63.94942777054621,-122.64879639891642,-182.36128447925836,-114.98543544631715,-53.32052561687472,-3.782127999675057,-136.7285315161389,-77.16697469248402,22.127613112898814,10.491283926517044,-70.08513302226203
8,5.082213123105586,-40.41100754375878,-49.0463967127354,-57.203391523772744,-78.76227475263231,-153.44065483552944,-222.7002774049864,-141.40558030831087,-69.36304683474005,-4.922316221018815,-172.43867539263243,-97.21607315701502,31.074493456600266,14.25524557953758,-88.13695266691256
9,4.553121921548181,-39.69346802976339,-46.818299285238304,-54.918203296457136,-84.17171008442294,-151.37292279647522,-220.51244969323497,-140.43852595110974,-67.20545039416736,-4.797073034970484,-169.16363216735797,-96.0370627959941,29.889489500811518,14.037607654004878,-86.78781161416202
10,5.31643174625605,-42.5479726441857,-50.49721425213689,-58.79401453966378,-74.88770440189066,-152.16949725196935,-224.24058771611345,-142.01540096496683,-69.98887131894892,-6.33668658088556,-172.20960468298614,-97.24455203556444,28.858879558412692,13.329415681045996,-88.5906301675553
11,4.310677307139438,-40.45097004668389,-46.36046036417087,-55.08051101122778,-79.13490563894777,-154.9345135035561,-224.50837007779737,-142.23515800690762,-68.4532912861236,-5.83597556644683,-170.91776284630637,-97.92782067351656,28.252188744005572,12.516544766643593,-88.88886869010913
