,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,6.1812569704195734,-37.865048285999855,-42.094296655495846,-51.009471918565005,-64.31233532322898,-136.76177924468965,-201.0521818325496,-127.50699238108493,-61.64460337285478,-5.85140019179106,-152.81756025411158,-85.97001860002486,25.102625538365917,11.550813032784692,-77.45704152143122
1,5.62533218244716,-36.66648590688983,-40.20251121583976,-49.01569041361724,-69.31166760453151,-137.12938546921103,-200.92879900344937,-127.63186732200288,-61.30995144596461,-5.613872228682355,-152.93163758832858,-85.4235604749277,25.884470583589998,11.346296570128057,-79.71231481865327
2,6.649245269761082,-36.8671086317456,-44.063064281929115,-52.77819428216182,-70.95001613432952,-136.2934331096344,-199.36001208371587,-126.21367279610593,-59.872205641201646,-4.912458207369382,-153.76792928660288,-87.53819984531658,27.56578816688585,12.858361570139804,-76.87900529481867
3,6.7259356072912055,-37.113342999079066,-43.368088496826786,-52.444343306086466,-67.85591717059928,-136.53796278221242,-200.00200930605027,-126.62986053569827,-59.891652954027215,-5.0375003783262375,-153.36773513274028,-87.34134206346039,26.71361485065005,12.534604598405737,-77.43330931740455
4,4.7356171472076305,-43.01279547596562,-51.35571203639135,-60.18831558856643,-77.46399468016877,-155.34868392640053,-228.56908048447502,-145.17513583411176,-66.67567637909158,-5.399645894805239,-173.69837572091515,-100.14339873170435,28.924164084455946,11.899086182189977,-90.97669831181022
5,5.1822988598300785,-41.58923731234495,-50.83715336362816,-60.724227490987886,-81.3015368212059,-156.06669390495452,-226.88721909623538,-145.3292171831483,-66.65250179436345,-5.565292973412485,-173.18847795153908,-97.87594038046453,29.19164235441072,12.375192133224093,-89.22905145389423
6,8.102498390803204,-33.94971224685602,-38.78124115787871,-46.532850915583666,-59.408749102761504,-126.09251374009926,-180.37265055955913,-115.37019666606044,-52.210965671650705,-4.007977903036731,-138.65513676046442,-80.46317486525051,26.163654748484902,10.850964569692104,-68.45560816362986
7,7.329177834383258,-34.305305396944185,-40.80409975555199,-49.229791234547804,-65.15802203502999,-121.59158764304915,-180.08105677837705,-115.11581767544833,-54.56021897653236,-4.23972208325677,-138.31978332083358,-77.99709038718267,25.841898889590684,11.091397978680309,-69.64000763013895
8,5.043529937377303,-43.88274812596555,-51.896745513950755,-62.76479673223321,-85.74240154105588,-172.90459926296225,-247.0130767185961,-159.15920954456888,-74.45319223027747,-6.13793677603209,-191.6259063448632,-107.12588845682588,32.10515929340157,13.339906285444505,-98.69020004391315
9,4.881781942627145,-46.07998101989179,-58.077095062585585,-67.96944402985137,-90.30768742191387,-170.68305337012106,-247.2145867289078,-159.421601501769,-74.99094112813779,-5.773654099248854,-192.71626546479362,-108.91801749375897,33.0773130477446,13.809989596684314,-96.90512880271251
