,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,6.204943993265939,-35.69694054833442,-41.69332333087022,-50.32845100217814,-72.98485741930837,-137.9285262342643,-199.93915590839217,-126.71539751551047,-58.48365855106219,-4.953251587637824,-153.8884356062432,-87.26045172107362,27.58768729298455,12.154368623906146,-78.47186475507257
1,6.734391893773156,-34.0572362601128,-40.658922000986244,-49.25874677187658,-72.67712987873396,-136.87009151313381,-195.91047523595407,-123.61270208778618,-57.11165958755679,-4.6213821654231415,-152.88487558442975,-86.46002770902167,28.772901248899547,12.31146761216704,-76.76728664201691
2,6.379547137112271,-36.24162774833781,-44.95932826035558,-54.112751368120215,-74.99958641305656,-136.4507154953524,-200.1527810319023,-127.0912396265617,-58.10215833563695,-4.619745137695792,-153.6350768970061,-86.96497796623129,25.66870783951384,12.05522969441127,-80.3057990096167
3,6.312781591551155,-36.83190999038595,-41.8921997552355,-50.50896132555754,-66.37733376414023,-136.26635576124158,-199.2523053236142,-126.89126689086896,-59.31808692017593,-5.173012307944139,-152.4328207016059,-85.56067623572032,24.502581584148945,11.816026694259016,-78.61882632246927
4,7.435952191629964,-34.75249352630804,-40.75520629971721,-51.55266631886278,-65.59167384492137,-130.51472588866545,-192.81447080021027,-121.65462055923646,-53.764836012071235,-3.2874843870135333,-146.092913579145,-85.21269625906051,24.324688393403395,10.455030613555845,-76.30732789578622
5,6.348971834437828,-35.29691482515866,-41.061638218703756,-51.18014292509246,-68.81148361627838,-129.5759299347699,-194.10514229828203,-121.25439838523488,-56.83744769313327,-4.133777288096525,-145.75283651002007,-83.34105206353195,22.951012464272313,10.523429228102188,-74.78329562580116
6,7.954553345124264,-33.300647471265734,-41.44610647934926,-49.680322540402315,-62.467910251258914,-118.63897276218593,-177.0342294997258,-110.81963339456077,-50.28287767823307,-3.947790578831542,-133.43066189132136,-78.28298507202176,22.174587859860445,11.01108632285946,-69.88344023929629
7,7.306243204768494,-34.10134205707716,-38.99047190589672,-46.280384613839615,-58.074218204626554,-118.26522381282822,-176.5402165361194,-110.66398308959877,-54.37280256896058,-4.698315695340125,-135.18314426471616,-76.48572108320715,23.17990209007882,11.045912624931454,-69.28234441719785
8,7.8628199643745,-34.47018790926359,-41.32184868213307,-48.09842883704469,-63.79745280358547,-119.60973943268243,-176.17498274556937,-110.2929766743399,-50.16234469808781,-3.7457297181508187,-135.2805624576596,-78.144230772706,24.647277752586565,11.05929497083383,-68.9940280975398
9,7.602287986846875,-33.490933441330945,-37.57854599210287,-44.73192990865071,-64.35978745351363,-123.08647193631462,-178.16590571761796,-111.50013147760615,-50.402401319144154,-3.968304466979913,-136.46932155048802,-78.69524568414822,24.487418051041526,10.958797506803245,-69.31034933718176
10,8.421216725440964,-29.972230675134668,-32.9370762436475,-41.405366328900904,-61.061723370061216,-111.04800916119976,-162.72427093459552,-102.42808702423778,-46.656460484124516,-3.636944582179582,-126.28597744034111,-70.54151520520958,24.266280270630855,9.295662318060732,-64.59712124733498
11,8.411189881711133,-30.563819950886074,-33.08457014809071,-42.43368223909533,-61.228225323894556,-112.4497627681081,-166.31617796691953,-104.93227098075047,-46.202301693463816,-3.8486110554068396,-126.93221211813093,-71.30725880922996,22.890841364028738,9.592667295827242,-65.9016395812528
12,5.766750753873195,-36.34123940257836,-41.85317125415201,-51.50634876958256,-75.723771335604,-145.10348086197266,-209.51524359005413,-132.1207207624988,-61.95533340236718,-5.968904904564104,-160.5820521712735,-91.62974962914085,30.176176823404024,10.645608857279402,-82.38232008567816
13,5.692636843440085,-38.2727552532649,-43.518659520529525,-52.98964449642707,-72.82329184668997,-143.9832525366308,-210.28898552983375,-133.09733293168685,-62.38978685700723,-6.190105878494166,-159.0706368218502,-91.76403408766024,28.455966580424054,10.204733412818126,-82.17987484394716
14,8.371265752102829,-31.188968259695347,-34.80060755115505,-45.711152723585535,-62.7804523806992,-121.1898070381826,-178.27859544395602,-112.27952668793333,-50.25876228444285,-4.6297886270384945,-134.4028358294696,-75.82163811588175,23.481067829832075,9.196623717104913,-72.27168376191837
