,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,7.005744595159608,-37.085896253968535,-44.414349823996545,-53.99583877889894,-66.21980901983565,-137.49934237404347,-200.6051226588915,-126.9559813846342,-56.98625481262496,-4.50989263957289,-151.80003568140359,-88.86495574093198,25.354054150391914,11.326225714689102,-78.3359624354995
1,6.146517269199566,-37.41845430678244,-43.13404929565214,-51.521349255548735,-68.17556863738382,-135.4055354504378,-198.88870448111592,-126.05188799407831,-60.09714114241012,-4.92687900933954,-153.05786307134136,-86.91654229801779,27.015632914168652,11.598844149857097,-77.48295767849895
2,5.969859756536972,-36.16244771007202,-42.45327165483783,-52.989995424516586,-69.45793718667524,-134.69964850444555,-200.27164685849243,-126.80691091797668,-58.967682324486645,-5.418407227231082,-148.98372784366833,-86.39480164044473,24.46646110823779,11.689696457195904,-79.01645438200387
3,5.999073789421916,-36.60956285067871,-42.92829264588894,-52.09667430577735,-70.73487336970611,-137.30135069606453,-200.72840141192393,-127.24330423196936,-59.01780314581472,-5.0019589150028985,-152.03685010902424,-88.90466035822429,27.123131301546415,12.020032308174114,-78.55864650097969
4,6.021584947826297,-36.7567371544036,-42.22277458590996,-49.445152936148546,-69.18180518438041,-132.53821855509787,-194.1009670323498,-123.55515141920618,-59.364615217925625,-5.513016309391492,-148.91346636285076,-84.03060294946889,25.803622380754142,11.883617207859581,-75.6619438931217
5,6.975078123779036,-37.3561946181945,-42.69921139311814,-49.76967998299932,-59.95567618019856,-135.68113362411412,-195.94225686302002,-123.00462306866967,-58.2357989276927,-4.906531930650925,-149.44232976478284,-86.3518726236754,25.14261926010172,12.092725382502666,-75.96281135976193
6,6.721837182089264,-39.00442930835468,-46.14657034967603,-55.01253209063411,-67.46006486134391,-144.2865562721273,-209.57935142753348,-131.0771798894388,-60.38071451397831,-4.9227596418881845,-158.17875348088177,-93.04093758184383,27.89434696667291,12.163255082209979,-82.28466190434216
7,5.960485549234283,-40.33802393536977,-45.344933298981815,-53.867926104682155,-66.9680121421909,-144.3747261479722,-212.0847898092408,-133.16333243029771,-64.2026774534097,-5.955236255322746,-159.73529117657623,-91.40271552153801,27.497123215884752,12.343288261024856,-83.68881437024775
8,5.6479035456779965,-39.321692270121765,-47.60145496436256,-57.52743381867967,-74.43847838116625,-144.3070852479814,-215.26433651956302,-135.11904900904602,-64.930938099943,-6.005099423451743,-161.7617656512692,-90.36909572197835,25.044243322965745,12.668484350273046,-85.6393877830909
9,5.821609887324159,-38.40456985066314,-43.828100460783,-52.06290756273005,-70.48555293495254,-147.73107752183606,-212.88495410761018,-133.60932645925,-64.15514850364339,-5.709277942677611,-162.3948088988922,-91.94110037330951,27.032660338505497,12.062689041620548,-83.6033084955981
10,6.292385783848387,-35.79603922760177,-40.06357053688646,-48.36472907869255,-63.644993729207,-130.46787397966537,-190.57089677751156,-120.21613208884429,-55.340627893125564,-4.699197708032637,-144.80332144938774,-82.24376211632553,23.290275524335183,10.07446437588197,-75.86828727773991
11,5.807504333537649,-35.4337166561132,-38.93211982955418,-47.19522094320577,-67.52440480971238,-128.32977164032573,-189.6328842559985,-119.7583190132167,-56.66401019183148,-5.60482056188666,-143.33524431319438,-79.30489509449994,22.428512970862176,10.407638973552471,-75.25643067298503
12,6.989892700429225,-34.999300589716775,-40.97599963913381,-49.608035110120014,-68.53334979238507,-133.7106189632793,-193.5690838742841,-120.80288755371528,-56.75235518901067,-4.216812123276798,-151.5349526814266,-85.70617767738287,29.14223958262494,10.419182475667743,-76.30991741068891
13,7.072280781410304,-34.23109938598566,-39.00425745039237,-49.42197085229121,-66.07878822187229,-132.63163081002483,-194.08594023830142,-121.08720210052158,-57.36810956481296,-5.3487396372307074,-148.42225673629278,-82.17241801637161,25.622695901246146,10.5792116606578,-76.61672806917048
14,7.906267141893229,-31.659037633092044,-37.57939080409595,-48.056444897240404,-58.38669361398716,-123.49384369727538,-181.19694016999807,-112.64293804549858,-49.98548697008044,-3.52817932919857,-137.08808541903605,-80.50585717525382,23.241486755568992,8.743900619073194,-72.1932366233874
15,8.093435750480328,-30.65246417170864,-37.45257540832123,-48.95686645608574,-61.82947243559294,-119.60825422063569,-177.2962365899175,-113.1157251485948,-51.45390935330185,-6.103098913880932,-136.21991250628776,-74.61465906841363,23.15178059456024,11.400426514589643,-71.03076455071498
16,7.079472596855421,-33.97844793441395,-38.78897667871128,-48.01503993507403,-60.12548695397533,-127.8682057290276,-185.7220439809888,-119.17662269405889,-53.24803684573916,-6.426391014192821,-142.2346971857669,-80.36366751402298,24.98444664555477,11.269984924694475,-73.43363888000029
17,7.034528011025303,-32.94948492961412,-41.02285214166247,-49.99799538488367,-68.2629175524749,-125.20537721312365,-182.78446583884897,-116.9372005088062,-54.24034464451509,-6.764134377212327,-141.4454643226774,-78.2144102176518,25.92237603634213,11.722009855090285,-72.47854934003395
18,4.963621698179097,-37.74659996352773,-42.356357393676085,-52.683519070149444,-71.95057512991247,-144.6656108003322,-211.90075420090383,-136.0958454518028,-64.61389433138254,-7.837868226230629,-161.05621991397226,-90.89076884724065,26.817936908623633,13.247706516569636,-81.91860822181076
19,5.953593298714698,-38.24382692935872,-46.20512217138422,-55.94277497536065,-75.41121089944042,-142.69467277635565,-210.01632501358878,-134.6638283801531,-63.89925897531976,-7.503247901651283,-162.44609096750608,-91.39600415621027,29.062411654068296,14.080877897074238,-81.52833631090905
20,4.038908527801058,-44.84323747774191,-53.73495084846552,-63.28468892968502,-80.87453241024363,-167.8152310378928,-244.51160827579287,-155.4342806987742,-73.6467488095266,-5.928403647570986,-186.4051723450099,-108.13827323146245,31.18711607476645,14.218409638970414,-95.96850755878694
21,3.969073283832812,-44.6940680420428,-51.65624296360041,-61.94009099742255,-82.7175613586257,-169.06723329599436,-246.08360158740777,-156.80701242829412,-72.79221383386486,-6.044148116032773,-185.52727022183976,-107.75838245164942,29.79449191485104,13.921960759335741,-97.92793822771642
22,5.424190639063846,-38.020722836096475,-45.971293357063516,-55.609700189225904,-77.60238590195843,-146.15706534392805,-213.5481781292978,-135.91716121581095,-63.52062818372,-5.499140533611022,-162.2822291487003,-91.8126005675671,25.09510639323778,12.24815839069143,-83.70988756817874
23,5.932965843715703,-39.58111476111962,-45.96408417834347,-54.30864057043074,-71.64333227775687,-146.525100591793,-212.8771880190831,-135.88638445168579,-63.197158580891966,-4.830964618436122,-163.3509977361137,-93.56482133104467,26.574047234366947,11.594727430898955,-84.65191597311092
24,5.8362195004394035,-39.354093550755735,-47.09923777449388,-55.41596800967452,-71.9533817540234,-149.86034870175945,-215.40188829014755,-135.95345123092,-62.59463249866616,-4.409506815825914,-165.55067378114623,-97.2397474302553,30.437414156301234,11.4744148237898,-84.61632056576248
25,5.970717383738276,-39.906652946559184,-48.571013932105984,-58.26006023616775,-71.76939094576656,-148.37965269658062,-219.67925071444623,-135.17034754891571,-65.06196803100885,-6.168787232876951,-166.46873366346657,-95.88693385362372,27.824464263035903,11.127884151067315,-85.99798750693682
26,6.866857818816603,-35.50348523501401,-40.81061351784014,-49.545183584367386,-68.62058160507246,-135.85048518887126,-198.4441381843843,-121.86260301611736,-58.52585007950544,-4.850200868245425,-151.25075413890073,-87.27264086783806,26.242772678989088,9.991802813229652,-76.76925027416497
27,6.060854854879242,-37.24948278337985,-42.146374942254624,-50.94204616648916,-68.13157070223006,-133.09650934382051,-199.61953165652585,-122.7662519472107,-61.34447522756869,-5.289337933871904,-151.35390555800925,-86.22545808838171,25.174146474771675,9.987739084336926,-75.99007364680322
28,5.177198872997473,-39.536051107577656,-46.38079087021287,-54.93625950229266,-79.00003016975326,-151.39481477864328,-221.2419999923258,-137.19409256888665,-64.66293984863191,-5.49765366925342,-168.50563616832457,-96.87266543641599,26.759923272143645,11.090302017972483,-86.91126779637274
29,6.237365216043896,-40.41828005159894,-49.58666312204468,-57.8637564477513,-75.76870039089981,-150.00809158267728,-219.86584022041498,-135.88609183723517,-65.05644612918002,-5.312885696756498,-170.4730232800877,-97.30523914064865,28.676926842250516,11.83361136373667,-86.35121548608716
30,7.589280292779947,-31.67063204587867,-33.29808416717327,-41.11257457045717,-56.40389978922991,-125.97294095829085,-178.38758013147105,-112.73979546780852,-49.66818678785536,-4.135659227160393,-136.57907430067607,-77.48402073593464,23.540249592251325,9.274487893825835,-70.29037783667414
31,7.094089239125074,-33.36499059691813,-35.82820066185245,-43.91341037198017,-58.318166462981736,-123.42064749978357,-179.37032298364488,-113.52747531375478,-52.102068414768034,-4.895518065059154,-135.78199047473368,-76.22182084099818,21.81452932905551,9.53741949917446,-68.72206169738111
32,5.4796986592216035,-40.63592589676033,-46.607767861230165,-56.7441803132048,-75.09370061643632,-158.0286649486869,-228.11860065322168,-144.78796473573402,-65.82134523707995,-6.115906943273653,-173.36356379882415,-98.00471240260637,27.292319779256207,12.535066499752947,-90.24871124478561
33,4.378073117721178,-40.846589114094975,-46.80798177617183,-55.87855340936481,-80.91883976636043,-156.8988283603795,-227.59000039064387,-144.88400143521767,-66.8127782850233,-5.820903945518383,-173.79443264480443,-97.93663872538424,28.534420325801197,12.314803996665297,-90.79980722761313
34,5.7233221445887486,-39.21173207023837,-48.879488837699604,-58.220438767680456,-74.64025763247074,-146.50581398378338,-214.74084264875793,-136.67949050511595,-64.43123007009545,-5.1244220886065674,-165.45179903273765,-93.65713014562427,25.76060187668697,12.33449731862348,-84.31226668724109
35,5.467090733560425,-39.298377618417774,-45.70180476843305,-53.59299040641408,-72.34646114661544,-145.5764061036023,-211.8980119311094,-136.94790143887528,-63.849830693554686,-2.916168016304496,-164.94749385778957,-92.85613424125373,27.853193912008244,12.723898002272046,-85.93904181708278
36,4.715572978158565,-40.559319113282825,-47.92090936581512,-54.33320546049645,-72.99843845968047,-149.10351738078086,-213.03220628365563,-137.02862329450915,-61.496945072571535,-2.1899033982449057,-164.18425331792966,-97.5455951433349,29.31151988360782,12.483157427857316,-83.8463625463982
37,4.820272769326077,-40.401259792460166,-45.804945743515184,-52.37125802627339,-76.36912867250517,-151.28436144838312,-215.72562957183277,-139.33090600656223,-62.53765593938532,-4.039309653111119,-163.80332514193765,-95.0338987007873,27.25080459527529,13.461427712185854,-83.968569109944
38,6.551914219998336,-39.09064800213377,-47.89823753515448,-57.376230306142645,-77.24313851477406,-148.2927256477453,-213.54515322222406,-136.8184186605901,-62.39715570524457,-3.54549596489,-164.69061719611543,-93.96815357540451,31.288189255684536,12.756813387710434,-86.29306269288732
39,5.013560048736939,-41.55341344882267,-47.880980525922,-56.28760977469054,-78.51820936232829,-149.12131184613642,-218.02772294261075,-140.63272694094303,-68.82212924224356,-5.288005692405054,-166.73734884830293,-92.19164110244967,30.038347548181942,12.973918898739434,-86.46962692355278
40,7.822096431564821,-28.571997105315003,-34.915450875739644,-45.6451405447473,-63.46940414212877,-122.05771573654877,-174.69295942750205,-109.4194300892509,-47.92663657355609,-5.4038849685471835,-132.96115509907932,-75.64555907055181,24.01680568591348,9.789802089178202,-69.31304149355155
41,6.969615376669281,-31.427340476158683,-36.55437586413298,-47.46819544224008,-61.83857676949209,-121.1423192920152,-179.17423958694056,-112.89845941204051,-52.19169049427257,-6.878018389992892,-132.54506451694112,-74.23407724474787,20.688690529459663,9.609700878133458,-69.39117529468514
42,5.7728722194326085,-37.39786265920306,-44.40781219537324,-54.314709233304754,-73.73306796147742,-143.14414944757328,-209.33668128658059,-132.47748816950897,-60.345795324497296,-5.494601867698102,-163.0721394351164,-90.00892044890134,27.444195610188775,11.20308372052635,-83.51323414700494
43,6.2762594903537625,-37.40274084023522,-42.70575579549121,-51.37214271252349,-71.55325112555306,-147.43354525582023,-210.30743828168966,-133.3237984762752,-61.12192341209116,-6.221605370255914,-164.97267218398957,-90.8050311927018,28.49848312018819,11.572869327578866,-82.70388432613052
44,6.86085305823623,-35.95329656346553,-42.37165068630062,-52.06385149849597,-66.58837375469689,-138.3907950830336,-199.77775151586195,-126.10387216483736,-57.75613656216826,-5.4404058334988905,-154.5104478861206,-87.37413045154287,27.56566688071074,10.564145345550054,-78.10129088890834
45,7.187325819564181,-35.069759568645054,-40.56997523562087,-51.95280671294927,-66.8479884584319,-136.75729964867554,-199.36952199253355,-125.25108798224085,-58.53949760308297,-4.718646660135094,-150.68116781014677,-83.14157033852388,24.63267075633049,10.32290027813516,-78.74886562919262
46,5.428531115346639,-40.17997845598851,-47.572309034519996,-57.64930425396512,-77.6740427954456,-156.33134341454436,-226.13253899538887,-142.87222483957325,-65.38575461234359,-4.351204764332729,-173.4185299410788,-99.7812251571935,30.80860985568884,13.171585785785483,-89.82101360722613
47,5.1794851307881675,-41.73368361173431,-50.719363171414614,-60.586587741038805,-78.18668175296705,-155.8349195448607,-228.4180775994756,-144.20318553629886,-69.44932547048708,-5.361149639206796,-175.10795177378296,-99.09376594369986,30.4277918240751,13.47789340172539,-89.36423744928017
48,6.964031561955083,-35.617226929172126,-41.360698725289545,-51.523510323033534,-63.33981272767392,-125.61574749761584,-188.89116244969892,-119.13266249098652,-57.82489545818744,-4.714391285794039,-142.0246964754085,-79.28548059325527,23.017391521090623,9.304779661452065,-72.35588255855879
49,6.970210143125408,-33.502450284781574,-37.00158340436794,-46.52889106725264,-65.806392552608,-129.39133208608118,-187.5133901240408,-118.28162132083251,-54.15194608074014,-4.139768129055516,-141.71235168435427,-81.02033983736709,24.15139010186822,9.035932765414048,-71.20960731536788
50,6.653464272319772,-34.32022816348309,-41.05447974452703,-49.88676265660818,-64.94861955112646,-127.19395690218236,-188.78707218976618,-117.86546812459353,-56.62146847301552,-5.911609207032498,-142.62359494561466,-79.77078857640694,22.70980969131825,13.586788231156461,-73.49513096837633
51,6.429879537267557,-34.01712492185885,-40.17645901752818,-48.79867641143595,-63.69542205561613,-126.46214442932646,-187.68178766394308,-116.95455090554469,-56.69290246177375,-5.110082366546383,-143.08654202506042,-80.33440480366984,23.964515439355015,12.729560994949985,-75.03569544951272
52,7.8400261252031225,-33.25395278920558,-39.40178404521083,-48.016757222982115,-59.30221316416529,-115.30474154339575,-173.0526890030817,-107.40441443779002,-50.69677762964328,-4.067844842626245,-132.18676957715405,-73.32123009306164,22.291621260377294,12.425804785708532,-67.05273289317498
53,7.950413028731761,-32.54563275262366,-37.03833176341802,-46.383896621560446,-58.76338379881062,-117.49181462139141,-174.73902863134484,-108.37750907456082,-49.74860797222268,-4.090791556723957,-133.262987284197,-73.82514078633784,22.264119155257752,12.656566450046325,-68.05509562303014
54,7.498669002791953,-34.672307613444374,-41.46087084225008,-51.57408539364355,-61.20695207753206,-122.42785214879736,-185.76854383172724,-115.8463765801785,-55.96716486535494,-5.048020982652513,-141.15794833088748,-77.31286164982806,21.986788181510267,14.131082919995348,-74.09136149849778
55,7.646044342943786,-33.96368599119409,-39.21105671877788,-48.76394260674506,-63.76667105758257,-124.21511021688161,-183.81605193758585,-116.9270094921923,-56.258469406423835,-4.003890782277439,-141.65213263784065,-77.74360616677052,24.346073688973757,12.990714785973056,-71.85197338505446
56,6.839953088861863,-34.83094398466126,-39.10100550814377,-47.97474994917719,-59.839512740835396,-122.97379735895845,-183.26921279397888,-116.64615042027889,-57.94101159024308,-4.9068959757103885,-138.97877669337024,-77.45294976028771,24.07798328308096,11.0297004591336,-71.08786193078836
57,6.858303062299121,-34.57972510051273,-38.4878837551571,-46.997522086644096,-62.11598549237885,-125.34575781958256,-184.4374389551796,-117.65110022722271,-56.119145179318444,-4.721440337179866,-139.89330069182785,-79.12630666010153,24.608377051627848,11.47743217202725,-70.57608091259571
58,3.701720231615988,-43.501763956655466,-51.85613609367807,-63.017039159396994,-85.0074002605277,-166.03922591856679,-242.15102849380767,-153.9784497723959,-72.53348690190798,-5.089023992340721,-183.08209928778862,-106.56164831451153,32.127453408904884,13.357996738162546,-94.85086402723454
59,4.45046956673174,-45.40228354581067,-54.75120237986451,-66.08492311452196,-82.89835110187948,-162.9209002411962,-242.90414048549977,-154.7029614354231,-72.91178980563681,-5.099123133714416,-184.20397628560568,-105.91317520889088,32.448849495766986,13.95041474678184,-97.18814206233469
60,6.125534887105355,-38.09275499048375,-43.69747890043277,-52.738750772447496,-70.40430978461306,-137.38763407638683,-204.27220142054134,-128.5015268610257,-62.278185705043626,-4.326231408699236,-156.0508472284588,-88.56509950107238,26.858240944904836,10.602704310508596,-80.50643757288303
61,6.738509846238994,-36.53848808710584,-39.98943151404765,-50.06403324272496,-69.92941079353983,-144.5658865327512,-207.8042190474204,-130.65233915795883,-59.70142000346566,-4.970104729471516,-156.07152606067368,-90.45707269095004,24.89651056704398,10.906176042948358,-79.22078648409155
62,9.376843728982804,-32.521487276298046,-38.89710603389103,-48.35443285805926,-56.312873258768796,-118.03486905710389,-174.17487458091708,-108.06252263463588,-49.84005935094148,-3.238837649787747,-133.09099507830348,-76.3752140687966,24.56823977003063,9.668700998299649,-67.00224427520527
63,8.70927608471981,-33.14012933790469,-35.580596108987464,-44.06136171596724,-57.55154073023686,-116.6827073996546,-173.08998417115538,-108.18315435849266,-52.067191207515116,-4.399814875736221,-131.60087204401455,-73.28000820434661,23.50066034120776,9.829225329762346,-65.4867502375882
64,7.0057547402431934,-32.745040114223215,-38.829173258225296,-48.76723159732282,-65.57771998020256,-129.04608860975162,-187.9855674184977,-117.75755303390517,-55.33284748478544,-3.668624038177612,-142.1292465736718,-83.40793739444635,24.83706957871307,9.647874527666168,-73.92689569781244
65,7.3189017218406605,-32.27756460612136,-38.71309361866884,-49.662084031159225,-65.42664500598809,-129.22031775705176,-187.98967091741383,-119.84680125617963,-55.01252443172147,-4.800452791087701,-142.98777432400462,-82.54577399313857,25.030507999955667,11.628550354457415,-75.68664052895983
66,4.977793782965228,-35.09796464840869,-38.52225109226274,-46.661384500510664,-69.64467411101406,-138.45503011513804,-198.6722869939207,-127.88304984733784,-58.86437278275029,-5.399912443867509,-153.1636658239143,-86.67021175138414,27.106623304702087,11.818168239609795,-79.4516285752733
67,6.702192418964608,-34.95871754922149,-43.073118316977414,-52.51677641630795,-67.75108436070079,-133.95970141603317,-194.67222919339764,-124.67856359909385,-55.6178083023609,-4.8153769549594765,-149.61238966693654,-85.90846697694634,26.052225287186406,11.981031710939359,-78.54485361865935
68,4.261856347223167,-42.170396892738374,-50.053146278945434,-60.78142672912066,-77.51929838874166,-156.83298391453405,-231.80272902594749,-148.68807262730172,-70.78450288892093,-6.346819977211904,-175.60564187052387,-101.43822310665547,29.630156229489874,13.506106515723145,-91.21200457423498
69,5.013635012379462,-40.22167258892074,-48.931088887919884,-59.011246224948756,-80.51721036896777,-156.92006600659994,-227.83083693934304,-145.9339332837524,-67.2885021534094,-5.421238593755994,-175.629849881735,-101.92160042106444,32.425212863869554,13.77505943469462,-91.47026426244015
70,6.614473413732341,-38.50148953776725,-47.13471017008524,-54.51878524947753,-68.4913713756463,-132.72149531068808,-198.1892640733117,-125.24541824108941,-60.89133474219604,-5.525248155598193,-154.14122713512631,-84.91720521532926,26.132284016204398,11.518489514893794,-78.06173007672534
71,7.1230741468238365,-36.648976093557515,-45.33286890072853,-53.97256591019305,-70.86693152736576,-135.2116979429548,-199.05558021199968,-125.56673869193811,-57.20312743999957,-5.036500142940866,-152.77171197637307,-86.10821945584902,25.100366133755198,11.227807929154057,-79.41915282359861
72,6.957672213009319,-33.50253498235583,-39.753383414636346,-50.552109707868865,-66.12219248145566,-127.93488699297833,-190.67313785811814,-119.2802111326077,-55.52197003380053,-4.2038665414415135,-144.78632740000543,-82.65386789488304,24.187497755853162,11.011983881023747,-75.24908596980126
73,7.575148478119119,-34.963044715942864,-42.68603470653391,-52.46473467874048,-62.104387885852105,-129.9927840703096,-191.62363357890388,-119.84934814011658,-56.45326718967697,-4.319301525871206,-145.9235721021419,-84.75277622507078,24.620943967314208,10.683661369273402,-74.33951716401936
74,6.348669280154969,-34.03117166020699,-39.366895643901614,-50.99450670351659,-73.45846459208444,-135.7863571590385,-199.9850559966122,-125.32980466236341,-57.71045896042598,-4.370837121635293,-151.49972863269986,-88.31252088961398,27.90897742509471,12.473034279421915,-79.2303709033526
75,7.015740853303624,-36.17206577709286,-42.907453380927095,-53.44029576234701,-67.11573155779688,-133.51237192572816,-197.5072510529727,-124.2628793122396,-61.18678930476523,-4.227181283376283,-151.19596082736427,-86.0513376311942,28.257757239579234,13.084120228139863,-77.1724641765788
76,8.405884820723546,-30.161563943781214,-35.912336448012915,-43.98800006812994,-57.68622644060644,-112.83353507681367,-163.57341234009405,-102.95238054661448,-46.93507326491515,-2.7912132845817217,-125.06779613852324,-71.59006101196665,21.13556699865002,10.978664172474529,-61.91430420657797
