,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,6.770291207465172,-35.45071416901297,-43.325452199266,-52.898665405849265,-71.1379601931113,-136.6847405151106,-198.602949003926,-125.33013534085586,-58.396238916133996,-5.096509107225325,-152.2983789234126,-86.4417292079954,26.54649776783673,12.058462475348911,-77.64886340890554
1,6.474990649955221,-37.05430061114328,-43.705520793066356,-53.25384507183808,-70.8234306714432,-135.1580514665843,-200.49267946172552,-126.99532513225985,-61.01801196161788,-5.999726091892344,-152.51142604894108,-84.73957802734311,25.342783451194727,12.274227707731209,-78.49853855565361
2,6.245968663198032,-36.259426137105656,-42.3466131251676,-50.83344742681329,-69.00067068724086,-136.36522591876695,-198.5220504159718,-125.44415613255512,-58.93398966322076,-4.857140717127133,-152.06792503702908,-87.04183725903259,26.68504352015183,10.987260192977047,-77.67459514139527
3,6.000021808428833,-37.429209643411184,-43.21370603992819,-51.77241108195956,-68.38520311116753,-137.95834021852227,-201.94284203957906,-127.81048531836586,-61.454271188781334,-6.066605925181851,-152.64437709562742,-86.68324148459385,24.88498860643256,11.224121664982707,-76.91762604558045
4,6.283731203852034,-35.62891659665886,-43.17566518452794,-52.17191331534912,-72.12203010529149,-141.47409132572056,-202.8905845538558,-128.37630827830463,-60.89175612906684,-6.275031412361201,-154.33967831164506,-88.3714455021991,27.44676144713329,12.078883015152346,-81.03154410307934
5,5.50751519233598,-37.47057873184258,-43.461975487048214,-52.548364464646156,-71.14034012276193,-140.29859332384996,-205.8605267739937,-130.92655241861368,-63.82393662703276,-6.382294802574248,-154.4723827525886,-87.3833590354386,25.759047383793636,12.813842087705256,-81.77130143000471
6,8.161703194677218,-29.717612226222457,-33.861851324474664,-42.66006302915302,-54.53849445316547,-110.13898777257792,-162.5665052523201,-103.3777234678804,-47.0755823616004,-2.590947275136036,-123.6410176011079,-71.130207132051,20.862183685434182,11.136530253759242,-65.01949151446173
7,7.855561882159911,-27.805246873602368,-31.588295540112345,-40.80808811426107,-58.4527715481957,-111.68358982041671,-162.11311538811287,-102.61452369464857,-46.62670696107428,-2.692790916675457,-123.8567332394657,-70.88809744390767,21.222034633120604,11.363613359209493,-63.769112980021774
8,6.749849210445644,-37.28434143184768,-44.72035385684378,-54.06779285847252,-69.48561638289974,-134.72977552837395,-199.21333732817806,-126.04534497028591,-59.45229277084773,-4.283281438887891,-152.0841450066233,-87.36074625170023,27.031518765080158,13.592871500218957,-77.61411550450681
9,6.1401426513053,-37.97157002195361,-41.81070746776291,-51.005075210439195,-67.81178922746771,-136.8845193387059,-201.89275754185797,-128.39735126020352,-59.487884876868115,-4.366933402789171,-151.5537136496351,-88.21698702530495,25.439374774255953,12.663216105531308,-78.88048521546966
10,6.2914327624743125,-38.14856294861493,-43.118304940434726,-51.54586559002196,-68.66083485318346,-137.42482225165588,-201.82916342626842,-126.83498697165996,-59.74176420387587,-7.6019565801120335,-152.77361442177357,-88.95346228895568,27.487648352146493,12.22161465936434,-78.33758014385208
11,5.773582179472743,-38.1766976177872,-42.62029158373257,-51.6820548742147,-69.63134070319202,-137.7980754608124,-203.2400725460374,-128.00088792026835,-60.03173330527189,-8.035776603751104,-150.5650334223061,-88.18322444921976,24.863136908330066,11.748975177826798,-78.25009555793277
12,5.414428912053686,-38.318948196079404,-44.24176993485928,-52.77634062197802,-73.00644570176797,-144.74969484248118,-210.82398849414716,-132.56536625976648,-60.218773521447694,-6.0876866567937995,-162.08464070738003,-93.87351821687244,28.112395550769396,12.317049167101818,-83.43607757351326
13,6.069755579752704,-39.000986723032355,-46.7015830078858,-54.49687596504952,-72.58034656711425,-143.6700140756128,-209.094244362294,-131.42546387856464,-61.536825537504626,-6.576484339169356,-161.55584457710395,-92.89900982486645,28.44244790240527,12.454231485082078,-82.57916501501725
14,5.114164045683847,-39.614512098005385,-47.939005991269624,-58.72432260866516,-79.93078091453562,-156.69644273557267,-229.04134679504728,-143.92715195864756,-67.82139720154497,-8.119524769436051,-174.13114037829493,-100.36019194740317,29.011501401587918,12.325685763144227,-90.73763972549699
15,5.251138418632473,-39.93480650723195,-49.23973531950518,-58.958484930636644,-78.15262552209121,-158.086874330717,-228.97002402062455,-142.71206916478553,-68.34247590105997,-5.908230668165461,-173.84161850338472,-100.96431388769287,29.499049033722738,12.741646625702277,-90.14197853193279
16,6.247189378016742,-37.176067678586755,-44.49858529004302,-54.260770721072134,-73.39084361868584,-146.7209367684265,-212.76575106348025,-132.0053549093576,-60.83320000447681,-5.581951408210869,-159.8954801983599,-91.24999400686792,26.35920337247747,11.459231236551696,-85.05093044523281
