,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31
0,0.3897143682002996,-0.37672626900254724,1.1574430021193285,-0.5744220777581595,-0.7737243974303002,-1.3369235002389126,-1.320207943945979,0.6493790824537653,0.03646467847204475,-0.45864645371443385,1.2157299623876408,1.2875172440461289,0.347003721238689,0.21617135427521353,1.044911498820967,-0.13350748014950428,0.08264876437824098,-0.3102287139640556,-0.4170555316535828,0.14018218434493332,0.30921240670811295,-0.5120860417271283,-0.17981388690724584,-1.1034013517656986,-0.3702189232757896,0.5051144957092794,0.33858942878806203,0.25123369002647916,-0.2361832976615147,-0.03126311180114972,0.41807852413092905
1,0.29630321958088807,0.2043569221232989,-2.5877844845219715,0.08501886257346379,0.6085742376753898,2.3659346682721405,0.3198244550606587,-0.17633620224570679,-1.1726217315871186,0.6931290893194679,0.8020610664691106,1.13183726894925,-0.5012662000581647,-1.3339722587904685,-0.7236464253373558,-1.379140932775605,0.31355395566958566,0.028818627299423694,-1.0087048025363152,0.782857827699288,6.351780983334433e-05,-0.555467922714937,1.648342037232788,0.1398194630770205,-0.09635250616650526,0.02606907552342992,-0.15226459515426286,0.7030574123724678,-0.5459558485913542,-0.7685203945051077,-0.23298063123593613
2,1.4088365894121782,-0.5328228172343945,-1.4936113639020876,-2.2605312086329055,-2.0239935165853677,-0.7319125122600749,0.3885128901875742,-0.03441371988406797,-2.0787705783496584,1.7207749464665618,0.06947595386953116,-0.579765245062506,0.6884562088960352,-0.4763221906070676,-0.12504932935896887,-0.11541465155884693,0.6439462837643756,0.549003050637435,-0.2144851914964093,-0.17970700828384498,0.5920355730250837,-0.6573790017489293,0.3178234002285153,-0.8275306737994006,1.7150298347160586,0.1844297143330347,0.09658985751936011,-0.6102905753468891,0.49059084920261575,-0.158870018588787,-0.3486257465741185
3,0.5300540970954869,0.0659035837150359,-1.6983130010991738,-0.16934332037064662,-0.8957073607569179,0.7474796933318887,1.0968781747292482,-0.01339292606791771,-0.027792908949188493,1.3264505921710752,-0.21607611142915126,0.4356575069879314,-0.6752405858833197,-1.0068410623224795,-0.16273787402503767,0.2861149364649479,-0.14910856820008167,0.08050324875244834,0.09036393374990541,-0.18712742680131447,-0.7327477385959119,-1.1932557060850568,0.5222152804840705,-1.839881407570174,0.8671831423358629,0.8777767774362188,0.46060644455122407,0.6227479541418578,0.24830579117608031,-0.5556362800989778,-0.12957423536125326
4,-0.26014407417907387,0.9666635000367853,0.8564219395311049,1.5791332080768488,1.0527635714449501,0.7931962715732662,-0.2714208419374841,0.08571701976203723,-0.6804879620860547,0.5837071249485561,-0.7668090718135375,1.0352197964986003,-0.8384591084381454,-0.8521637586572672,1.1367382150502374,-0.9466402537375445,-0.49493988690788754,-0.09201349221929778,-0.4836420948593427,0.9924320870329864,-0.4185599722789775,-0.07276692268804462,-1.4080659220370475,-1.2558897909024314,-0.5139413874672237,-0.09938229865505543,0.13647236308858093,0.41210401652375994,-0.2088550763325001,-1.3997580647542556,0.7927951393922349
5,0.3408250907014311,0.10000662078419995,1.7844503679769004,0.47642925483735804,0.020654410384694396,-0.35966065543517245,-0.6798612458286356,0.8305055134460291,0.9078022624483365,0.43163600734126695,-0.2981006334335318,0.8282838325457036,0.003945570534064585,-1.9074787492248388,0.10753000190849234,-2.538663867052015,-2.2726944352425273,0.4292673978495283,-0.5692701844961332,0.37391772394603134,0.105182217659934,-0.41672206422325714,-1.0321573154508996,-0.0810395974053435,-1.4315625603308233,-0.10092710306588977,-0.14380681218955424,-0.057889081352874586,1.31636613547043,-0.37459024121037554,-1.283282319262891
6,0.35516402299765804,0.48551227545233144,0.48976786163807307,0.721599684759007,0.9704828906198438,0.30907808038632534,0.6522715789497873,1.7941745696140299,1.636297479939063,-1.2264919358297184,-0.1399234573595974,-0.1616055205668872,0.29056899058430824,-0.37812540230551306,-0.2983736838836715,1.1093733614293857,-0.8381678759337085,0.19532209599373268,-1.3912990139894297,-1.6845978830796071,-1.4092451270122284,-0.18853657594243198,0.45378368452473705,1.1067927649746907,0.6344976236083625,-0.11341560510717419,0.9603602010678864,-0.05643304269990305,-0.3087546382868518,0.31161223719876047,0.050322329640393564
7,0.6087061539426856,0.18617659474476253,1.3343519607316814,-1.8534535031129924,-1.9247725417465287,0.051482918993228155,-2.8568810855050155,1.4432312988168137,1.8232788508244553,-0.7674157752966264,-0.3701899646228835,-0.07495266645504939,1.3535866884893248,0.7905005062801995,0.8285117640786198,0.32365626295364847,-0.30837728067361464,-0.1180786129413824,-0.1337253222075835,-0.6252933419945763,-0.642729623935382,0.0656815808948803,0.29182109564673264,0.13730358879832466,0.9243921242445224,1.392664163176171,-0.20226063553300472,-0.3499714922400131,-0.2377227245115395,0.36803332289244195,-0.4302710817082902
8,0.779172339810217,-0.12177657826926003,0.9583000830569522,0.11955690218572675,-0.8688660238637232,-0.9347494900390111,-0.4944496774365004,0.8949421823973764,-0.32157751083470265,1.6875770697522314,-2.362225599198949,-0.22114350322608453,-0.711776617770374,-0.8477837323951528,0.051072167095345664,-0.23958640242369628,-0.21887143193134095,1.5292500291851012,1.1002654601374064,-0.35353047240344126,0.6809930032116287,1.1188575763166437,-1.418578759067496,-0.24596431956399883,1.2510675416464139,-0.048180452124745955,0.2590579599668704,1.1129495436761372,0.4128152007502161,-0.22711231411712293,-0.425487202319697
9,0.4528000565454986,0.2668898163715667,1.198569924349594,1.3400242308264239,1.93946027815016,-0.8658509261889035,-1.0545219767878076,-0.021901218909210544,-1.6182946972341508,1.9080132109884218,-0.2461083021395524,0.1958098199836616,-0.476526232446098,0.08568411988944152,0.8791925962312567,0.08373939492513854,-0.36963162190620014,-0.3961393564065458,-0.5529748057133516,0.39185456683574016,1.939074205616337,0.9835731692176934,-1.306620976456442,-0.35673371629657796,1.6437891910982967,0.4839099390552356,-1.2162955424158013,0.7502118725479625,-0.5869870419088562,0.06460737232281293,-0.5096379997951337
