,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,6.330680378534544,-36.40523139364904,-40.27293771987663,-48.668573649054814,-70.0496735057142,-140.02581390276515,-201.56871638190887,-127.83636616441338,-60.92531065996208,-6.148037864172222,-154.43686285104633,-86.51995116730599,26.471880101685848,12.232043621047616,-77.02602975169602
1,7.217437361019236,-36.844728094131845,-46.648787599107926,-56.02551392214417,-68.55673652411866,-135.3869814545298,-199.56811446091533,-125.91292328274187,-58.58896166178764,-4.381147242994695,-154.13362671528117,-88.04609491066539,27.796927305521393,12.023404378368188,-79.64576389312877
2,6.326206002492512,-38.01612965032852,-42.7468140753193,-51.417674127245206,-66.80686792426218,-136.0337726314028,-200.9194028741223,-127.95794425438103,-60.29310413871797,-4.667820687250413,-154.12372035106264,-87.31118121781718,25.810039912157677,11.833394597239273,-79.02870105724806
3,6.5935608629748685,-36.008134601207196,-42.333353630147705,-51.61063595755995,-66.77945550060078,-135.6261270000509,-198.1690151474123,-125.73714237587478,-58.62029342047194,-4.698447353535996,-151.87843547428128,-86.08339346943379,25.420835074804216,12.05541393080695,-77.74724264138963
4,4.468192471818502,-42.73240920469838,-51.21951045159452,-61.515752652041485,-84.89498021680161,-161.90142524933563,-238.29176854761658,-151.51045847797425,-73.17472386379279,-7.180299523424553,-181.74374880998224,-101.90115935815662,28.510550715676068,14.297950150126242,-92.1865962700617
5,4.548370102778122,-42.38015973881743,-52.911558460382665,-62.424962176766,-83.80330341687306,-162.34265254674568,-235.75695454425463,-150.74993419591428,-71.1786246998295,-4.332987696088106,-182.4621780322946,-103.95355909666854,31.38954290986082,15.020178970983201,-93.1155673044053
6,7.421483866819351,-34.42004189288427,-39.7634585272969,-48.80993271896308,-64.60245887868206,-120.49264139043613,-179.25864279135305,-114.64446519393339,-51.29572607018425,-2.912939345420676,-135.65688077478356,-76.34448334932941,23.505783187788037,12.171818450736815,-70.80861064209523
7,7.516646848620456,-32.821959654642754,-37.6159953245363,-46.741489257816056,-65.97855265716164,-119.25145475901024,-176.7008760687192,-112.63974603087048,-52.32698869079046,-3.1156102416009523,-135.8383155420006,-73.96045122215969,24.868904019083956,12.225532614075254,-71.9822460864104
8,5.103822418847494,-39.005013655375926,-44.970645682028156,-56.05374141825975,-75.4028686193906,-148.81648883081175,-218.7365355864861,-139.81757206405882,-65.74424195901281,-4.731624829151504,-164.74615766810342,-92.96469539334647,27.476768433148973,14.688737800669129,-86.76355448960027
9,5.1932170255792,-39.16344863627021,-47.02755846841829,-57.121199039113804,-75.69502019161476,-149.2641616614335,-218.02360000472854,-139.25684035175516,-66.92344381924917,-5.106686723331201,-165.16628855349967,-93.1285012410666,28.18204297228341,14.92250557976515,-84.99654025573949
