,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,16.73420223860803,-5.985095880272366,-2.2458897810372123,-5.744864593990216,1.1909359643861952,2.891887847338452,-2.470263599968339,-1.7079411743470077,4.072703741145055,0.6436250674345885,-1.5716926207516504,1.4219490325761976,-0.3841208797688103,1.7205241774291753,-0.2149494365711038
1,16.60318603036037,-4.40108742703215,0.5072790640201676,-2.6874500504310572,-4.7610155877062805,-1.4831166690965845,-3.642928820669738,-2.5709733486175206,5.187100226151952,0.1933806893895697,-2.691484557955545,0.5498289016943704,0.24041478177692513,2.4015252509698066,0.9100896357596464
2,15.926161301178226,-1.957533905632604,4.926956601033574,1.3127936108725229,3.079042247298291,-1.1810175814495663,-1.2519303225645564,-0.40582651977409623,3.354782766048036,0.3294736834122952,-1.44185546536075,1.6996692087175116,1.425601463597087,1.1358393225142518,0.3039663440488458
3,16.211781216576007,-2.943847104372939,0.14270632351916457,-3.943366468766197,1.6915480632016646,0.28429798634889747,-1.8993800220672932,-0.3098466598060619,1.9330112486042017,0.22352823845088218,-2.0616680164981873,1.2348147658883446,1.3566594771842344,1.31773559285805,0.6932525839656185
4,15.545085727916627,-2.516032478116208,2.721840954468573,-1.5633947834252409,0.00033654528244062975,1.2829898837604046,-1.8122238260479502,0.1535342957365351,2.0597718392933055,0.037929036804463204,-1.032337634747249,1.9777846769053433,2.2828423828582527,0.5275403048893069,0.6776953060991955
5,15.792137118552217,-1.3869652121893294,2.9330889898260257,-0.9254534302177846,-2.175978535747604,2.015187275851339,-0.40516141702279845,2.4931209662766456,2.8564423351472334,-0.09973095114887864,0.7227840961330502,3.5575936977098688,1.760530896419573,1.1760104587495692,0.7827688222882423
6,16.317481540911093,-0.5182585725738994,6.8593470922679485,2.9026617034178983,5.4188431590102955,-1.7412446600787759,-1.543215319561956,1.1217311895731898,0.6325290742926476,-0.3250452963627451,-1.5919925601625038,2.4884547726439186,0.9693446149468377,1.8001839673567919,1.409813211581899
7,16.511669504912483,-1.0701265958785202,1.9972401684193026,-2.126652580467799,2.4364948119084864,1.554424075935104,0.14477093939355878,2.352969802207611,2.670356810575037,0.819832473864993,-0.06965095753500881,1.187300926539171,1.1731985523743023,1.5027718082137105,1.1893267405645362
8,14.851939911293481,-1.0904056870522814,3.5831122636158077,-1.5762470891638887,0.8814350877717388,0.9077344801374228,-3.0628894012859824,0.42411827690601134,-0.5019247118216575,-0.929772209413143,2.759202976169422,1.717712511958245,-0.05559020263524224,0.4297800050844012,0.35249846580777006
9,16.521564837499685,-1.9297116727806458,0.9963383222122985,-3.6641668835937575,4.818644653587208,0.2702116599608225,-2.3996416989738654,0.7875471466354653,1.9350560399041778,-0.7410480293001606,2.022687897765238,0.24302041177921216,0.9602651667902042,1.1486671664518366,0.5071612709117612
10,15.403714439807478,-1.9146574641449727,3.7081653979158427,-0.7018648301682802,5.667228894249233,0.49036747427640787,-2.191292493592252,-1.0955320933920971,-0.8735755012938846,-0.05216013731539296,1.170456518235836,-0.8738905341055954,1.1451206809526193,0.225130226490731,1.1845270585885816
11,15.023885440400255,-0.5921506298648779,3.607873035800398,-1.3821373161500712,0.2752450280783118,-1.3066955561826425,-2.922431007064584,-1.2615901171959165,0.5498233160597077,0.25796528454198275,1.2244738500033157,-2.01506560651744,1.0879762037691958,0.2000354663222935,1.4179206178653427
