,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,6.089545104837232,-36.754237431569486,-42.25711065532841,-50.38960770479008,-69.70161530776738,-136.69811076266294,-199.78751811774984,-126.84061911651324,-59.6876112132521,-4.922437960781267,-153.73396416645315,-86.93722254379273,27.583511035850655,11.603357022909284,-79.56257907361615
1,6.607186808980054,-36.061317433902076,-41.762422955030615,-50.454043918823515,-68.8299307228504,-136.69119434055904,-198.76557837531624,-125.8180893691712,-58.36868154023792,-4.6001659392824505,-153.68176015844423,-87.11200941890635,27.963859279672445,11.707673929834433,-79.50502526038623
2,6.566654029112238,-34.55202857847206,-40.588982465179086,-51.52676800211634,-72.53063634108985,-137.30661631479393,-201.22891020799366,-127.12962664935576,-57.8831990451944,-4.495441828721579,-154.47595939672755,-85.95280946365965,25.72468347218484,11.27708101666334,-80.9631559997952
3,6.539067009954586,-36.125255561523765,-41.38323471574438,-51.38673456648942,-69.80412855806472,-137.20173658952515,-201.34297377308306,-127.41483818843756,-60.60104867092891,-5.390377904019125,-154.60568742371393,-85.32800199208462,25.068063611862364,11.40020288420821,-78.16905144766329
4,7.275061673616817,-35.45100803431689,-41.41853399615381,-50.81824481233396,-65.1934790363225,-133.8702761375255,-195.74230964069343,-123.84601152938707,-56.63049538822347,-3.9671327945357584,-151.883077686471,-84.99255555603156,24.635758315890612,10.90783610780634,-77.31012412659875
5,5.6389299775455175,-35.829963208790836,-42.50842541007316,-51.57288324424185,-69.51542962882971,-132.99361640620222,-197.66804883530685,-123.20096521855734,-58.907611810447726,-3.818872595228948,-152.89548334240473,-84.68901477037124,24.3996813402147,10.51619536123106,-79.72903456004494
6,6.64392445707949,-35.12427014859162,-44.24168012925745,-54.11849860298197,-71.18107375255973,-134.8539664790963,-198.3143934443424,-122.71067601146864,-58.68928566300427,-5.9945903467698205,-150.63413551410528,-84.11110534361676,26.269869921272516,12.538601017079385,-78.09972336817458
7,6.273514041614663,-35.01820156733064,-40.08251359274308,-49.44454605115925,-67.80530350044735,-135.7630680861691,-198.1172274552315,-122.92845233774919,-57.46992043947982,-5.4507978473923515,-150.82733059009718,-84.93573294876877,26.72870613441734,11.874728850664882,-78.61353491300741
8,6.945212172501066,-36.98725820414512,-44.779033957735905,-52.268778873301706,-64.56204932201236,-131.3405600295368,-194.1391382785516,-120.75314862002648,-58.09788724631453,-4.620186424563571,-151.32476647158813,-83.37204390280232,25.233826541624296,11.770243244372601,-77.2438475693617
9,7.035917063364723,-35.43304397135776,-42.27073573488027,-50.38938839927285,-67.00926932531378,-135.15343925656776,-195.41293887247164,-121.50939661009475,-53.96004738527806,-3.803340780933573,-151.271540899249,-86.19903044092783,25.192769604002006,11.592146367410127,-77.42269263068967
10,6.644536383726329,-36.143883503962215,-41.70631017356294,-49.68329107838604,-64.56437677031353,-122.0411552075627,-185.28364109148083,-115.90643387713338,-55.59890494098274,-5.39400227628785,-141.28981605121712,-79.09066157116243,23.18213819413235,11.08281991347846,-73.07822896609704
11,7.189764204036093,-33.00309032444867,-39.486471058843506,-48.17443863816804,-64.20433522157411,-125.98254011807451,-183.54941972403796,-114.16682356357155,-51.04236683553651,-4.594073236929943,-139.51207505956452,-81.02383312698701,23.188635495808125,10.807594225053958,-71.64556596245224
12,4.497610219407404,-38.77816313852798,-44.81207687348064,-53.76391434734487,-79.45188015253913,-147.1027644763861,-216.50425424645516,-136.6157871151798,-63.678204256427954,-5.4228523892567875,-165.46889921781238,-95.44065886425271,26.534010572746936,12.856409950961634,-85.83751299459519
13,5.803333258803411,-38.63341689359745,-45.161638267712966,-54.11992776935311,-72.60992735267853,-148.91031588639058,-215.6627896266863,-135.82460033733878,-61.574557159107655,-5.202089410328284,-165.5407526492222,-96.75118663975717,26.91856064514807,13.042875998985147,-85.24121800418365
14,7.39129561167555,-33.1229539043646,-35.36877687486185,-43.51279152789181,-59.09495548492505,-122.06577211126556,-178.41263951651365,-111.60495447582306,-49.036251984360966,-4.68353589593813,-134.2872378582818,-77.15362566131479,22.101256057262646,9.09015262870398,-71.48690024624591
15,6.520503538359855,-33.85111298677766,-34.84513801921128,-42.81276683751904,-60.43065310201573,-122.65230673240414,-179.0392061490879,-114.08851225425214,-53.5721895331492,-4.267078638206178,-133.7810382701184,-75.10861116599,21.369587907586943,9.007804386973106,-68.0125754749318
