,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15
0,6.474719035719487,-36.9266711204374,-45.58637725876326,-55.15322084853464,-71.3990028275551,-137.67444291851461,-201.79456627701967,-127.48656699757095,-58.68336177663742,-4.8011358327492895,-153.83503291002268,-88.88958266675057,26.320249009974066,11.954385604906234,-77.86268491775692
1,6.15242642697356,-36.39751537912309,-41.96037787277882,-51.063530120625586,-67.75436316837637,-136.31636662527305,-199.6245747722712,-126.2703632674424,-60.28042120500351,-4.971614462107519,-153.43678357525982,-86.39304061339358,26.940960580720088,11.51716404289992,-79.17505971372908
2,5.790960674154847,-34.90317298783979,-37.694485902224066,-46.25425419990806,-69.97196958005044,-138.89258634952327,-199.26030786070572,-126.5304103404843,-57.25321119783656,-5.1704880925216985,-151.50134219747508,-85.69419523671182,24.29579079505605,11.660204555756275,-77.47503601651007
3,6.081450907727691,-37.3656069331634,-42.57365058462879,-51.89080364210031,-67.1535010475673,-136.3262115194838,-201.56880379351475,-128.0445398527576,-57.25194314609157,-4.28298538611389,-152.02400366957121,-87.46324523717831,23.731993351366974,10.977505610653642,-80.86158584766072
4,7.175550117603552,-35.426383763526296,-42.07984505567444,-51.52221899601236,-64.66659748414304,-130.706872623804,-191.9375557710356,-121.54524236667953,-57.56216057411385,-5.245215776936095,-145.86311280049577,-83.19765212134409,25.467680060021713,11.380475336335534,-74.70604960503098
5,7.987217325696708,-33.21516648091751,-39.87016261774827,-49.8118376573619,-69.19027523316116,-132.04702074931595,-190.20864644313335,-119.44638594813699,-53.032232389315794,-3.5270229471498427,-145.73149652628868,-85.63306134489807,27.515994218630144,9.729738433682042,-75.88731737001827
6,6.380239017039839,-35.5915663285119,-40.21518120076064,-48.699665831294695,-68.05849452558957,-137.09217494922515,-198.28887979128467,-125.16772396330823,-59.48879141504096,-5.427888941430276,-150.9901651260084,-86.38038048195462,25.665518403447248,10.717944517027387,-77.52225429293674
7,6.837181177445693,-35.88941552810801,-42.96220521871392,-51.361797785704006,-66.97797813785027,-134.4936848416653,-195.95510323161804,-123.39396691664012,-58.78267189286486,-4.975476518304713,-150.14909829239727,-86.41665913983122,26.237932245697486,10.788755050422196,-76.70843753639006
8,6.9911759243173,-35.52470882348903,-37.63437054689745,-46.75834237215241,-63.66540040101373,-130.83367941583478,-191.6261088880209,-121.19087994183884,-58.229435983820295,-4.710473073508854,-146.40222214064624,-82.50585858154146,25.690030092159766,10.40661969266434,-75.21040562677716
9,7.2279212163371955,-35.234011149821185,-38.63932094220553,-48.20651993705698,-65.74550399658183,-128.7679648641856,-189.3984045954123,-119.62584576349543,-58.5651292224856,-5.938313573108445,-142.82048804546824,-79.87507709330082,23.05183850290822,11.125565074310762,-70.18434745495396
10,7.680160141895314,-32.47273227435981,-37.806546244610274,-46.325596620447115,-66.6667661671733,-124.96763611742598,-179.97667281080112,-115.80637056646368,-51.92793733993448,-3.46938268200189,-138.89395329095723,-78.06326590372328,25.32206564686053,11.42855718385527,-71.30274556389773
11,7.536935662914408,-33.84903214510975,-38.80726086358864,-47.658803203336525,-62.57576701529956,-127.0031103383788,-183.48317136145855,-117.9938006381927,-53.56789149033523,-3.79550160727948,-140.00084938822133,-79.51063063245022,24.09840733605565,11.126559731144251,-71.25173965341334
12,4.775045951325913,-44.039110134784856,-53.25462955939654,-62.89074364553525,-81.64948958482876,-165.7855793503733,-239.61452069636994,-154.3492898201662,-72.98319517004796,-5.241406755538357,-185.2937447299738,-105.34998577711998,32.67558725824742,14.165020639582597,-95.29957490963929
